time,round,batch_num,client_id,epoch,train_loss,train_acc,batch_size
2025-10-05 15:32:30,3,47,13,2,1.2332172393798828,0.59375,32
2025-10-05 15:32:35,3,14,14,1,1.458146572113037,0.4375,32
2025-10-05 15:32:25,3,53,11,2,1.3819127082824707,0.40625,32
2025-10-05 15:32:23,3,80,9,1,1.1976892948150635,0.53125,32
2025-10-05 15:32:43,3,34,15,0,1.727616310119629,0.3125,32
2025-10-05 15:32:29,3,151,12,0,1.0661062002182007,0.5625,32
2025-10-05 15:32:35,3,15,14,1,1.7413796186447144,0.34375,32
2025-10-05 15:32:30,3,48,13,2,1.324126958847046,0.59375,32
2025-10-05 15:32:25,3,54,11,2,1.6691532135009766,0.4375,32
2025-10-05 15:32:23,3,81,9,1,1.3245179653167725,0.40625,32
2025-10-05 15:32:43,3,35,15,0,1.4745898246765137,0.40625,32
2025-10-05 15:32:29,3,152,12,0,0.734234631061554,0.75,32
2025-10-05 15:32:30,3,49,13,2,1.1075316667556763,0.6875,32
2025-10-05 15:32:35,3,16,14,1,1.7049866914749146,0.40625,32
2025-10-05 15:32:23,3,82,9,1,1.0518097877502441,0.59375,32
2025-10-05 15:32:30,3,50,13,2,1.5106562376022339,0.3333333333333333,3
2025-10-05 15:32:25,3,55,11,2,1.5258545875549316,0.5625,32
2025-10-05 15:32:43,3,36,15,0,1.5016915798187256,0.46875,32
2025-10-05 15:32:25,3,56,11,2,1.194732666015625,0.53125,32
2025-10-05 15:32:35,3,17,14,1,1.7347321510314941,0.3125,32
2025-10-05 15:32:23,3,83,9,1,0.7076267004013062,0.8125,32
2025-10-05 15:32:43,3,37,15,0,1.2965192794799805,0.46875,32
2025-10-05 15:32:29,3,153,12,0,0.8252832889556885,0.75,32
2025-10-05 15:32:23,3,84,9,1,0.8736246824264526,0.71875,32
2025-10-05 15:32:35,3,18,14,1,1.464763879776001,0.59375,32
2025-10-05 15:32:43,3,38,15,0,1.4260917901992798,0.4375,32
2025-10-05 15:32:25,3,57,11,2,1.18912935256958,0.75,32
